"image","exec_id","operation","timestamp","packet_size_bytes","service_owner","img_size_mb"
"focal_ubuntu",6,"SHELVE",299,265539,NA,519
"focal_ubuntu",6,"SHELVE",300,509860,NA,519
"focal_ubuntu",6,"SHELVE",301,462476,NA,519
"focal_ubuntu",6,"SHELVE",302,625561,NA,519
"focal_ubuntu",6,"SHELVE",303,242785,"neutron",519
"focal_ubuntu",6,"SHELVE",304,398968,NA,519
"focal_ubuntu",6,"SHELVE",305,251623,"heat",519
"focal_ubuntu",6,"SHELVE",306,398445,NA,519
"focal_ubuntu",6,"SHELVE",307,298430,"heat",519
"focal_ubuntu",6,"SHELVE",308,385000,"nova",519
"focal_ubuntu",6,"SHELVE",309,128879,NA,519
"focal_ubuntu",6,"SHELVE",310,351122,"heat",519
"focal_ubuntu",6,"SHELVE",311,603349,NA,519
"focal_ubuntu",6,"SHELVE",312,301673,NA,519
"focal_ubuntu",6,"SHELVE",313,343078,NA,519
"focal_ubuntu",6,"SHELVE",314,257145,NA,519
"focal_ubuntu",6,"SHELVE",315,370232,NA,519
"focal_ubuntu",6,"SHELVE",316,214410,NA,519
"focal_ubuntu",6,"SHELVE",317,430865,"heat",519
"focal_ubuntu",6,"SHELVE",318,247185,NA,519
"focal_ubuntu",6,"SHELVE",319,396983,"nova",519
"focal_ubuntu",6,"SHELVE",320,242080,NA,519
"focal_ubuntu",6,"SHELVE",321,593639,NA,519
"focal_ubuntu",6,"SHELVE",322,374417,NA,519
"focal_ubuntu",6,"SHELVE",323,386300,"nova",519
"focal_ubuntu",6,"SHELVE",324,255201,NA,519
"focal_ubuntu",6,"SHELVE",325,395405,"heat",519
"focal_ubuntu",6,"SHELVE",326,244679,NA,519
"focal_ubuntu",6,"SHELVE",327,654100,"heat",519
"focal_ubuntu",6,"SHELVE",328,264731,"nova",519
"focal_ubuntu",6,"SHELVE",329,415575,"trove",519
"focal_ubuntu",6,"SHELVE",330,251597,NA,519
"focal_ubuntu",6,"SHELVE",331,609449,"heat",519
"focal_ubuntu",6,"SHELVE",332,494528,"heat",519
"focal_ubuntu",6,"SHELVE",333,253957,NA,519
"focal_ubuntu",6,"SHELVE",334,386167,NA,519
"focal_ubuntu",6,"SHELVE",335,252072,NA,519
"focal_ubuntu",6,"SHELVE",336,387606,NA,519
"focal_ubuntu",6,"SHELVE",337,283074,"heat",519
"focal_ubuntu",6,"SHELVE",338,584429,"heat",519
"focal_ubuntu",6,"SHELVE",339,253080,"heat",519
"focal_ubuntu",6,"SHELVE",340,71904422,"heat",519
"focal_ubuntu",6,"SHELVE",341,134755529,"glance",519
"focal_ubuntu",6,"SHELVE",342,138830651,"glance",519
"focal_ubuntu",6,"SHELVE",343,134624696,"glance",519
"focal_ubuntu",6,"SHELVE",344,134661168,"glance",519
"focal_ubuntu",6,"SHELVE",345,138408694,"glance",519
"focal_ubuntu",6,"SHELVE",346,122830375,"glance",519
"focal_ubuntu",6,"SHELVE",347,133944416,"glance",519
"focal_ubuntu",6,"SHELVE",348,137266298,"glance",519
"focal_ubuntu",6,"SHELVE",349,137420190,"glance",519
"focal_ubuntu",6,"SHELVE",350,84981394,"glance",519
"focal_ubuntu",6,"SHELVE",351,1395930,"heat",519
"focal_ubuntu",6,"SHELVE",352,629646,"neutron",519
"focal_ubuntu",6,"SHELVE",353,225019,"heat",519
"focal_ubuntu",6,"SHELVE",354,769220,"heat",519
"focal_ubuntu",6,"SHELVE",355,1279087,"heat",519
"focal_ubuntu",6,"SHELVE",356,493628,"heat",519
"focal_ubuntu",6,"SHELVE",357,170872,"nova",519
"focal_ubuntu",6,"STOP",224,8331,"designate",519
"focal_ubuntu",6,"STOP",225,335178,NA,519
"focal_ubuntu",6,"STOP",226,556546,"heat",519
"focal_ubuntu",6,"STOP",227,461718,"heat",519
"focal_ubuntu",6,"STOP",228,386776,"neutron",519
"focal_ubuntu",6,"STOP",229,255201,NA,519
"focal_ubuntu",6,"STOP",230,386439,"heat",519
"focal_ubuntu",6,"STOP",231,486628,"neutron",519
"focal_ubuntu",6,"STOP",232,493154,NA,519
"focal_ubuntu",6,"STOP",233,241777,"nova",519
"focal_ubuntu",6,"STOP",234,451734,NA,519
"focal_ubuntu",6,"SUSPEND",91,263033,NA,519
"focal_ubuntu",6,"SUSPEND",92,735108,"heat",519
"focal_ubuntu",6,"SUSPEND",93,258029,NA,519
"focal_ubuntu",6,"SUSPEND",94,1043061,"heat",519
"focal_ubuntu",6,"SUSPEND",95,407016,"heat",519
"focal_ubuntu",6,"SUSPEND",96,394052,NA,519
"focal_ubuntu",6,"SUSPEND",97,274629,"heat",519
"focal_ubuntu",6,"SUSPEND",98,397003,NA,519
"focal_ubuntu",6,"SUSPEND",99,781898,"heat",519
"focal_ubuntu",6,"SUSPEND",100,285763,"heat",519
"focal_ubuntu",7,"CREATE",1,14039,NA,519
"focal_ubuntu",7,"CREATE",2,457698,NA,519
"focal_ubuntu",7,"CREATE",3,903970,NA,519
"focal_ubuntu",7,"CREATE",4,770287,NA,519
"focal_ubuntu",7,"CREATE",5,468748,"heat",519
"focal_ubuntu",7,"CREATE",6,132041054,"heat",519
"focal_ubuntu",7,"CREATE",7,345932330,"glance",519
"focal_ubuntu",7,"CREATE",8,63795243,"glance",519
"focal_ubuntu",7,"CREATE",9,275754,NA,519
"focal_ubuntu",7,"CREATE",10,381359,"nova",519
"focal_ubuntu",7,"CREATE",11,251733,NA,519
"focal_ubuntu",7,"CREATE",12,779194,"heat",519
"focal_ubuntu",7,"CREATE",13,850778,"heat",519
"focal_ubuntu",7,"CREATE",14,630812,"heat",519
"focal_ubuntu",7,"CREATE",15,249308,NA,519
"focal_ubuntu",7,"CREATE",16,401018,"heat",519
"focal_ubuntu",7,"CREATE",17,289128,"neutron",519
"focal_ubuntu",7,"CREATE",18,658593,NA,519
"focal_ubuntu",7,"CREATE",19,279290,NA,519
"focal_ubuntu",7,"CREATE",20,464084,NA,519
"focal_ubuntu",7,"CREATE",21,251453,NA,519
"focal_ubuntu",7,"CREATE",22,403861,"heat",519
"focal_ubuntu",7,"CREATE",23,594633,"heat",519
"focal_ubuntu",7,"CREATE",24,537945,"heat",519
"focal_ubuntu",7,"CREATE",25,247170,NA,519
"focal_ubuntu",7,"CREATE",26,384945,"nova",519
"focal_ubuntu",7,"CREATE",27,283646,"heat",519
"focal_ubuntu",7,"CREATE",28,908529,"heat",519
"focal_ubuntu",7,"CREATE",29,1530608,"heat",519
"focal_ubuntu",7,"CREATE",30,625616,NA,519
"focal_ubuntu",7,"RESUME",161,238974,"heat",519
"focal_ubuntu",7,"RESUME",162,867127,"heat",519
"focal_ubuntu",7,"RESUME",163,548320,"heat",519
"focal_ubuntu",7,"RESUME",164,175227,NA,519
"focal_ubuntu",7,"SHELVE",294,208,"nova",519
"focal_ubuntu",7,"SHELVE",295,492422,"heat",519
"focal_ubuntu",7,"SHELVE",296,732746,"heat",519
"focal_ubuntu",7,"SHELVE",297,258376,"heat",519
"focal_ubuntu",7,"SHELVE",298,655975,NA,519
"focal_ubuntu",7,"SHELVE",299,304778,NA,519
"focal_ubuntu",7,"SHELVE",300,554960,"designate",519
"focal_ubuntu",7,"SHELVE",301,257366,"heat",519
"focal_ubuntu",7,"SHELVE",302,399882,"heat",519
"focal_ubuntu",7,"SHELVE",303,267767,NA,519
"focal_ubuntu",7,"SHELVE",304,541251,"neutron",519
"focal_ubuntu",7,"SHELVE",305,273374,"designate",519
"focal_ubuntu",7,"SHELVE",306,393862,"nova",519
"focal_ubuntu",7,"SHELVE",307,257409,NA,519
"focal_ubuntu",7,"SHELVE",308,601017,"neutron",519
"focal_ubuntu",7,"SHELVE",309,358524,NA,519
"focal_ubuntu",7,"SHELVE",310,254939,"designate",519
"focal_ubuntu",7,"SHELVE",311,395472,"nova",519
"focal_ubuntu",7,"SHELVE",312,255465,"heat",519
"focal_ubuntu",7,"SHELVE",313,421318,NA,519
"focal_ubuntu",7,"SHELVE",314,233404,"heat",519
"focal_ubuntu",7,"SHELVE",315,399062,"designate",519
"focal_ubuntu",7,"SHELVE",316,259324,"heat",519
"focal_ubuntu",7,"SHELVE",317,406098,"neutron",519
"focal_ubuntu",7,"SHELVE",318,499387,NA,519
"focal_ubuntu",7,"SHELVE",319,455766,NA,519
"focal_ubuntu",7,"SHELVE",320,256059,"designate",519
"focal_ubuntu",7,"SHELVE",321,414034,"nova",519
"focal_ubuntu",7,"SHELVE",322,257117,"heat",519
"focal_ubuntu",7,"SHELVE",323,613922,"nova",519
"focal_ubuntu",7,"SHELVE",324,238676,"neutron",519
"focal_ubuntu",7,"SHELVE",325,399494,"designate",519
"focal_ubuntu",7,"SHELVE",326,253894,"nova",519
"focal_ubuntu",7,"SHELVE",327,392145,"nova",519
"focal_ubuntu",7,"SHELVE",328,506134,NA,519
"focal_ubuntu",7,"SHELVE",329,624138,"heat",519
"focal_ubuntu",7,"SHELVE",330,496165,"heat",519
"focal_ubuntu",7,"SHELVE",331,594293,"heat",519
"focal_ubuntu",7,"SHELVE",332,546781,"heat",519
"focal_ubuntu",7,"SHELVE",333,507610,NA,519
"focal_ubuntu",7,"SHELVE",334,631613,NA,519
"focal_ubuntu",7,"SHELVE",335,268170,"designate",519
"focal_ubuntu",7,"SHELVE",336,393834,"nova",519
"focal_ubuntu",7,"SHELVE",337,260441,"heat",519
"focal_ubuntu",7,"SHELVE",338,1113628,"heat",519
"focal_ubuntu",7,"SHELVE",339,314616,NA,519
"focal_ubuntu",7,"SHELVE",340,26393200,"heat",519
"focal_ubuntu",7,"SHELVE",341,133392872,"glance",519
"focal_ubuntu",7,"SHELVE",342,138195551,"glance",519
"focal_ubuntu",7,"SHELVE",343,136145212,"glance",519
"focal_ubuntu",7,"SHELVE",344,134026812,"glance",519
"focal_ubuntu",7,"SHELVE",345,136087256,"glance",519
"focal_ubuntu",7,"SHELVE",346,126740839,"glance",519
"focal_ubuntu",7,"SHELVE",347,134290430,"glance",519
"focal_ubuntu",7,"SHELVE",348,135117857,"glance",519
"focal_ubuntu",7,"SHELVE",349,138372540,"glance",519
"focal_ubuntu",7,"SHELVE",350,130362441,"glance",519
"focal_ubuntu",7,"SHELVE",351,603065,"heat",519
"focal_ubuntu",7,"SHELVE",352,895230,"heat",519
"focal_ubuntu",7,"SHELVE",353,465193,"heat",519
"focal_ubuntu",7,"SHELVE",354,811934,"heat",519
"focal_ubuntu",7,"SHELVE",355,344213,"heat",519
"focal_ubuntu",7,"STOP",224,128793,NA,519
"focal_ubuntu",7,"STOP",225,297598,"heat",519
"focal_ubuntu",7,"STOP",226,513639,"heat",519
"focal_ubuntu",7,"STOP",227,313437,NA,519
"focal_ubuntu",7,"STOP",228,586218,NA,519
"focal_ubuntu",7,"STOP",229,254545,NA,519
"focal_ubuntu",7,"STOP",230,411957,NA,519
"focal_ubuntu",7,"STOP",231,227285,NA,519
"focal_ubuntu",7,"STOP",232,394638,"heat",519
"focal_ubuntu",7,"STOP",233,271515,NA,519
"focal_ubuntu",7,"STOP",234,481700,"heat",519
"focal_ubuntu",7,"SUSPEND",91,481265,NA,519
"focal_ubuntu",7,"SUSPEND",92,931434,"heat",519
"focal_ubuntu",7,"SUSPEND",93,498460,NA,519
"focal_ubuntu",7,"SUSPEND",94,639900,"neutron",519
"focal_ubuntu",7,"SUSPEND",95,643425,"heat",519
"focal_ubuntu",7,"SUSPEND",96,393324,"nova",519
"focal_ubuntu",7,"SUSPEND",97,285869,"neutron",519
"focal_ubuntu",7,"SUSPEND",98,672381,NA,519
"focal_ubuntu",7,"SUSPEND",99,309136,"heat",519
"focal_ubuntu",7,"SUSPEND",100,530597,"heat",519
"focal_ubuntu",8,"CREATE",1,206463,NA,519
"focal_ubuntu",8,"CREATE",2,852227,"trove",519
"focal_ubuntu",8,"CREATE",3,721202,NA,519
"focal_ubuntu",8,"CREATE",4,684922,NA,519
"focal_ubuntu",8,"CREATE",5,21390765,"heat",519
"focal_ubuntu",8,"CREATE",6,344597851,"glance",519
"focal_ubuntu",8,"CREATE",7,175684080,"glance",519
"focal_ubuntu",8,"CREATE",8,264109,"nova",519
"focal_ubuntu",8,"CREATE",9,388492,NA,519
"focal_ubuntu",8,"CREATE",10,252533,"trove",519
"focal_ubuntu",8,"CREATE",11,628610,"heat",519
"focal_ubuntu",8,"CREATE",12,385983,NA,519
"focal_ubuntu",8,"CREATE",13,510968,"heat",519
"focal_ubuntu",8,"CREATE",14,1338135,"heat",519
"focal_ubuntu",8,"CREATE",15,434973,"neutron",519
"focal_ubuntu",8,"CREATE",16,397633,"heat",519
"focal_ubuntu",8,"CREATE",17,247536,"neutron",519
"focal_ubuntu",8,"CREATE",18,393493,"nova",519
"focal_ubuntu",8,"CREATE",19,274329,NA,519
"focal_ubuntu",8,"CREATE",20,414376,"trove",519
"focal_ubuntu",8,"CREATE",21,259878,"heat",519
"focal_ubuntu",8,"CREATE",22,393077,"nova",519
"focal_ubuntu",8,"CREATE",23,470500,"heat",519
"focal_ubuntu",8,"CREATE",24,635632,NA,519
"focal_ubuntu",8,"CREATE",25,272312,NA,519
"focal_ubuntu",8,"CREATE",26,1594304,"heat",519
"focal_ubuntu",8,"CREATE",27,294182,NA,519
"focal_ubuntu",8,"CREATE",28,409849,"nova",519
"focal_ubuntu",8,"RESUME",160,2097,NA,519
"focal_ubuntu",8,"RESUME",161,335958,"heat",519
"focal_ubuntu",8,"RESUME",162,835854,"heat",519
"focal_ubuntu",8,"RESUME",163,553091,"heat",519
"focal_ubuntu",8,"RESUME",164,196262,"designate",519
"focal_ubuntu",8,"SHELVE",294,381978,NA,519
"focal_ubuntu",8,"SHELVE",295,907897,"heat",519
"focal_ubuntu",8,"SHELVE",296,386712,"heat",519
"focal_ubuntu",8,"SHELVE",297,391070,NA,519
"focal_ubuntu",8,"SHELVE",298,251891,"nova",519
"focal_ubuntu",8,"SHELVE",299,287270,"magnum",519
"focal_ubuntu",8,"SHELVE",300,384041,NA,519
"focal_ubuntu",8,"SHELVE",301,347553,"heat",519
"focal_ubuntu",8,"SHELVE",302,577733,"heat",519
"focal_ubuntu",8,"SHELVE",303,201377,NA,519
"focal_ubuntu",8,"SHELVE",304,707270,"heat",519
"focal_ubuntu",8,"SHELVE",305,692095,"heat",519
"focal_ubuntu",8,"SHELVE",306,371692,NA,519
"focal_ubuntu",8,"SHELVE",307,234887,"trove",519
"focal_ubuntu",8,"SHELVE",308,390126,"nova",519
"focal_ubuntu",8,"SHELVE",309,266176,"neutron",519
"focal_ubuntu",8,"SHELVE",310,397493,NA,519
"focal_ubuntu",8,"SHELVE",311,250902,"heat",519
"focal_ubuntu",8,"SHELVE",312,384071,NA,519
"focal_ubuntu",8,"SHELVE",313,277018,NA,519
"focal_ubuntu",8,"SHELVE",314,636613,NA,519
"focal_ubuntu",8,"SHELVE",315,382058,"nova",519
"focal_ubuntu",8,"SHELVE",316,356438,"heat",519
"focal_ubuntu",8,"SHELVE",317,289442,NA,519
"focal_ubuntu",8,"SHELVE",318,236919,NA,519
"focal_ubuntu",8,"SHELVE",319,429693,"magnum",519
"focal_ubuntu",8,"SHELVE",320,271737,"trove",519
"focal_ubuntu",8,"SHELVE",321,403397,"heat",519
"focal_ubuntu",8,"SHELVE",322,249706,"nova",519
"focal_ubuntu",8,"SHELVE",323,533269,"heat",519
"focal_ubuntu",8,"SHELVE",324,495952,"nova",519
"focal_ubuntu",8,"SHELVE",325,462327,"nova",519
"focal_ubuntu",8,"SHELVE",326,255059,"heat",519
"focal_ubuntu",8,"SHELVE",327,390914,NA,519
"focal_ubuntu",8,"SHELVE",328,246911,"nova",519
"focal_ubuntu",8,"SHELVE",329,426245,"heat",519
"focal_ubuntu",8,"SHELVE",330,254878,"heat",519
"focal_ubuntu",8,"SHELVE",331,411330,"heat",519
"focal_ubuntu",8,"SHELVE",332,255124,NA,519
"focal_ubuntu",8,"SHELVE",333,420513,NA,519
"focal_ubuntu",8,"SHELVE",334,498636,NA,519
"focal_ubuntu",8,"SHELVE",335,456385,NA,519
"focal_ubuntu",8,"SHELVE",336,253098,NA,519
"focal_ubuntu",8,"SHELVE",337,391294,"trove",519
"focal_ubuntu",8,"SHELVE",338,437255,"nova",519
"focal_ubuntu",8,"SHELVE",339,416572,"magnum",519
"focal_ubuntu",8,"SHELVE",340,255182,"neutron",519
"focal_ubuntu",8,"SHELVE",341,18079188,"heat",519
"focal_ubuntu",8,"SHELVE",342,135649484,"glance",519
"focal_ubuntu",8,"SHELVE",343,134046224,"glance",519
"focal_ubuntu",8,"SHELVE",344,135576882,"glance",519
"focal_ubuntu",8,"SHELVE",345,134646412,"glance",519
"focal_ubuntu",8,"SHELVE",346,135057091,"glance",519
"focal_ubuntu",8,"SHELVE",347,130710944,"glance",519
"focal_ubuntu",8,"SHELVE",348,135306121,"glance",519
"focal_ubuntu",8,"SHELVE",349,134420374,"glance",519
"focal_ubuntu",8,"SHELVE",350,137770497,"glance",519
"focal_ubuntu",8,"SHELVE",351,136448309,"glance",519
"focal_ubuntu",8,"SHELVE",352,3879763,"glance",519
"focal_ubuntu",8,"SHELVE",353,438448,"neutron",519
"focal_ubuntu",8,"SHELVE",354,692115,NA,519
"focal_ubuntu",8,"STOP",224,118664,NA,519
"focal_ubuntu",8,"STOP",225,915255,"heat",519
"focal_ubuntu",8,"STOP",226,505116,"heat",519
"focal_ubuntu",8,"STOP",227,614815,NA,519
"focal_ubuntu",8,"STOP",228,491611,NA,519
"focal_ubuntu",8,"STOP",229,516061,"magnum",519
"focal_ubuntu",8,"STOP",230,516291,"nova",519
"focal_ubuntu",8,"STOP",231,260614,"heat",519
"focal_ubuntu",8,"STOP",232,400357,"nova",519
"focal_ubuntu",8,"STOP",233,373001,"neutron",519
"focal_ubuntu",8,"STOP",234,107313,"neutron",519
"focal_ubuntu",8,"SUSPEND",89,689722,"heat",519
"focal_ubuntu",8,"SUSPEND",90,684649,"heat",519
"focal_ubuntu",8,"SUSPEND",91,270157,"heat",519
"focal_ubuntu",8,"SUSPEND",92,400628,"neutron",519
"focal_ubuntu",8,"SUSPEND",93,303757,"trove",519
"focal_ubuntu",8,"SUSPEND",94,638211,NA,519
"focal_ubuntu",8,"SUSPEND",95,278924,NA,519
"focal_ubuntu",8,"SUSPEND",96,396779,NA,519
"focal_ubuntu",8,"SUSPEND",97,248904,"nova",519
"focal_ubuntu",8,"SUSPEND",98,722547,"heat",519
"focal_ubuntu",8,"SUSPEND",99,266276,NA,519
"focal_ubuntu",8,"SUSPEND",100,394977,"nova",519
"focal_ubuntu",9,"CREATE",1,924129,NA,519
"focal_ubuntu",9,"CREATE",2,1049414,"heat",519
"focal_ubuntu",9,"CREATE",3,688946,"heat",519
"focal_ubuntu",9,"CREATE",4,380716,"heat",519
"focal_ubuntu",9,"CREATE",5,57456,"heat",519
"focal_ubuntu",9,"CREATE",6,680067,"heat",519
"focal_ubuntu",9,"CREATE",7,195908535,"heat",519
"focal_ubuntu",9,"CREATE",8,345538848,"glance",519
"focal_ubuntu",9,"CREATE",9,300610,"glance",519
"focal_ubuntu",9,"CREATE",10,390060,"ceilometer",519
"focal_ubuntu",9,"CREATE",11,420818,"nova",519
"focal_ubuntu",9,"CREATE",12,426185,"trove",519
"focal_ubuntu",9,"CREATE",13,649922,"heat",519
"focal_ubuntu",9,"CREATE",14,1196487,"heat",519
"focal_ubuntu",9,"CREATE",15,611927,"heat",519
"focal_ubuntu",9,"CREATE",16,381479,"neutron",519
"focal_ubuntu",9,"CREATE",17,351633,"nova",519
"focal_ubuntu",9,"CREATE",18,851960,NA,519
"focal_ubuntu",9,"CREATE",19,524810,"heat",519
"focal_ubuntu",9,"CREATE",20,491223,"heat",519
"focal_ubuntu",9,"CREATE",21,612566,"nova",519
"focal_ubuntu",9,"CREATE",22,521007,"glance",519
"focal_ubuntu",9,"CREATE",23,406651,"nova",519
"focal_ubuntu",9,"CREATE",24,247565,NA,519
"focal_ubuntu",9,"CREATE",25,562232,"heat",519
"focal_ubuntu",9,"CREATE",26,241728,NA,519
"focal_ubuntu",9,"CREATE",27,560487,"heat",519
"focal_ubuntu",9,"CREATE",28,1054875,"heat",519
"focal_ubuntu",9,"CREATE",29,812601,"heat",519
"focal_ubuntu",9,"RESUME",159,6922,NA,519
"focal_ubuntu",9,"RESUME",160,673756,"heat",519
"focal_ubuntu",9,"RESUME",161,634196,"heat",519
"focal_ubuntu",9,"RESUME",162,476656,"heat",519
"focal_ubuntu",9,"RESUME",163,111643,NA,519
"focal_ubuntu",9,"SHELVE",293,25380,"nova",519
"focal_ubuntu",9,"SHELVE",294,975582,"heat",519
"focal_ubuntu",9,"SHELVE",295,270287,"heat",519
"focal_ubuntu",9,"SHELVE",296,558329,"heat",519
"focal_ubuntu",9,"SHELVE",297,318894,"heat",519
"focal_ubuntu",9,"SHELVE",298,741286,NA,519
"focal_ubuntu",9,"SHELVE",299,290992,NA,519
"focal_ubuntu",9,"SHELVE",300,305675,NA,519
"focal_ubuntu",9,"SHELVE",301,491890,"trove",519
"focal_ubuntu",9,"SHELVE",302,650571,"heat",519
"focal_ubuntu",9,"SHELVE",303,394363,NA,519
"focal_ubuntu",9,"SHELVE",304,265255,"heat",519
"focal_ubuntu",9,"SHELVE",305,425575,"heat",519
"focal_ubuntu",9,"SHELVE",306,247563,NA,519
"focal_ubuntu",9,"SHELVE",307,458867,"nova",519
"focal_ubuntu",9,"SHELVE",308,491329,NA,519
"focal_ubuntu",9,"SHELVE",309,429135,NA,519
"focal_ubuntu",9,"SHELVE",310,249192,"nova",519
"focal_ubuntu",9,"SHELVE",311,593241,NA,519
"focal_ubuntu",9,"SHELVE",312,268729,"nova",519
"focal_ubuntu",9,"SHELVE",313,395098,NA,519
"focal_ubuntu",9,"SHELVE",314,247778,NA,519
"focal_ubuntu",9,"SHELVE",315,393844,"heat",519
"focal_ubuntu",9,"SHELVE",316,246412,NA,519
"focal_ubuntu",9,"SHELVE",317,452851,"nova",519
"focal_ubuntu",9,"SHELVE",318,722373,"nova",519
"focal_ubuntu",9,"SHELVE",319,640590,NA,519
"focal_ubuntu",9,"SHELVE",320,525333,"neutron",519
"focal_ubuntu",9,"SHELVE",321,476778,NA,519
"focal_ubuntu",9,"SHELVE",322,664694,"nova",519
"focal_ubuntu",9,"SHELVE",323,255714,"nova",519
"focal_ubuntu",9,"SHELVE",324,399589,NA,519
"focal_ubuntu",9,"SHELVE",325,262700,"heat",519
"focal_ubuntu",9,"SHELVE",326,410059,"neutron",519
"focal_ubuntu",9,"SHELVE",327,309532,"manila",519
"focal_ubuntu",9,"SHELVE",328,638344,"nova",519
"focal_ubuntu",9,"SHELVE",329,286492,"heat",519
"focal_ubuntu",9,"SHELVE",330,397327,NA,519
"focal_ubuntu",9,"SHELVE",331,210144,"trove",519
"focal_ubuntu",9,"SHELVE",332,416084,NA,519
"focal_ubuntu",9,"SHELVE",333,123762,"heat",519
"focal_ubuntu",9,"SHELVE",334,498863,"heat",519
"focal_ubuntu",9,"SHELVE",335,253763,"heat",519
"focal_ubuntu",9,"SHELVE",336,335237,NA,519
"focal_ubuntu",9,"SHELVE",337,257164,NA,519
"focal_ubuntu",9,"SHELVE",338,621641,NA,519
"focal_ubuntu",9,"SHELVE",339,80891465,"heat",519
"focal_ubuntu",9,"SHELVE",340,133346528,"glance",519
"focal_ubuntu",9,"SHELVE",341,134002920,"glance",519
"focal_ubuntu",9,"SHELVE",342,136280056,"glance",519
"focal_ubuntu",9,"SHELVE",343,136905635,"glance",519
"focal_ubuntu",9,"SHELVE",344,133956652,"glance",519
"focal_ubuntu",9,"SHELVE",345,124708723,"glance",519
"focal_ubuntu",9,"SHELVE",346,134616536,"glance",519
"focal_ubuntu",9,"SHELVE",347,134567070,"glance",519
"focal_ubuntu",9,"SHELVE",348,138656885,"glance",519
"focal_ubuntu",9,"SHELVE",349,81288199,"glance",519
"focal_ubuntu",9,"SHELVE",350,759673,"glance",519
"focal_ubuntu",9,"SHELVE",351,850562,"heat",519
"focal_ubuntu",9,"SHELVE",352,526879,"heat",519
"focal_ubuntu",9,"SHELVE",353,1055440,"trove",519
"focal_ubuntu",9,"SHELVE",354,285807,"heat",519
"focal_ubuntu",9,"SHELVE",355,252695,"nova",519
"focal_ubuntu",9,"STOP",223,20476,"nova",519
"focal_ubuntu",9,"STOP",224,619903,"heat",519
"focal_ubuntu",9,"STOP",225,259793,"heat",519
"focal_ubuntu",9,"STOP",226,393483,NA,519
"focal_ubuntu",9,"STOP",227,311786,NA,519
"focal_ubuntu",9,"STOP",228,711191,"nova",519
"focal_ubuntu",9,"STOP",229,278679,"heat",519
"focal_ubuntu",9,"STOP",230,392330,"magnum",519
"focal_ubuntu",9,"STOP",231,257210,"nova",519
"focal_ubuntu",9,"STOP",232,510846,NA,519
"focal_ubuntu",9,"SUSPEND",89,233756,"heat",519
"focal_ubuntu",9,"SUSPEND",90,600461,"heat",519
"focal_ubuntu",9,"SUSPEND",91,299312,"heat",519
"focal_ubuntu",9,"SUSPEND",92,323725,NA,519
"focal_ubuntu",9,"SUSPEND",93,244540,"nova",519
"focal_ubuntu",9,"SUSPEND",94,335449,"heat",519
"focal_ubuntu",9,"SUSPEND",95,428127,"heat",519
"focal_ubuntu",9,"SUSPEND",96,163227,"nova",519
"focal_ubuntu",9,"SUSPEND",97,428391,NA,519
"focal_ubuntu",9,"SUSPEND",98,617441,"heat",519
"focal_ubuntu",9,"SUSPEND",99,337336,NA,519
"focal_ubuntu",10,"CREATE",1,143050,NA,519
"focal_ubuntu",10,"CREATE",2,1187639,NA,519
"focal_ubuntu",10,"CREATE",3,930256,"heat",519
"focal_ubuntu",10,"CREATE",4,422523,NA,519
"focal_ubuntu",10,"CREATE",5,47733222,"heat",519
"focal_ubuntu",10,"CREATE",6,353682404,"glance",519
"focal_ubuntu",10,"CREATE",7,140188833,"glance",519
"focal_ubuntu",10,"CREATE",8,382261,"keystone",519
"focal_ubuntu",10,"CREATE",9,254097,NA,519
"focal_ubuntu",10,"CREATE",10,249609,"trove",519
"focal_ubuntu",10,"CREATE",11,625534,"heat",519
"focal_ubuntu",10,"CREATE",12,518631,NA,519
"focal_ubuntu",10,"CREATE",13,687989,"heat",519
"focal_ubuntu",10,"CREATE",14,407374,"heat",519
"focal_ubuntu",10,"CREATE",15,1074685,"heat",519
"focal_ubuntu",10,"CREATE",16,346578,"neutron",519
"focal_ubuntu",10,"CREATE",17,493638,"cinder",519
"focal_ubuntu",10,"CREATE",18,258398,NA,519
"focal_ubuntu",10,"CREATE",19,393854,NA,519
"focal_ubuntu",10,"CREATE",20,254512,NA,519
"focal_ubuntu",10,"CREATE",21,395237,NA,519
"focal_ubuntu",10,"CREATE",22,366639,NA,519
"focal_ubuntu",10,"CREATE",23,763804,"heat",519
"focal_ubuntu",10,"CREATE",24,268046,NA,519
"focal_ubuntu",10,"CREATE",25,270239,"nova",519
"focal_ubuntu",10,"CREATE",26,554396,"heat",519
"focal_ubuntu",10,"CREATE",27,1360924,"heat",519
"focal_ubuntu",10,"CREATE",28,115953,"cinder",519
"focal_ubuntu",10,"RESUME",158,241629,"neutron",519
"focal_ubuntu",10,"RESUME",159,1083385,"heat",519
"focal_ubuntu",10,"RESUME",160,522246,"heat",519
"focal_ubuntu",10,"RESUME",161,382144,"nova",519
"focal_ubuntu",10,"SHELVE",291,233355,NA,519
"focal_ubuntu",10,"SHELVE",292,413873,NA,519
"focal_ubuntu",10,"SHELVE",293,1130030,"heat",519
"focal_ubuntu",10,"SHELVE",294,254441,"trove",519
"focal_ubuntu",10,"SHELVE",295,394115,NA,519
"focal_ubuntu",10,"SHELVE",296,263257,NA,519
"focal_ubuntu",10,"SHELVE",297,308813,"neutron",519
"focal_ubuntu",10,"SHELVE",298,330026,"heat",519
